time,magnitude
1.733786193000000000e+09,3.000000000000000000e+00
1.733786547000000000e+09,3.100000000000000089e+00
1.733786866000000000e+09,3.100000000000000089e+00
1.733787007000000000e+09,3.000000000000000000e+00
1.733787371000000000e+09,3.200000000000000178e+00
1.733787568000000000e+09,3.200000000000000178e+00
1.733787590000000000e+09,3.600000000000000089e+00
1.733787667000000000e+09,3.100000000000000089e+00
1.733788145000000000e+09,3.299999999999999822e+00
1.733789894000000000e+09,3.000000000000000000e+00
1.733790738000000000e+09,3.000000000000000000e+00
1.733791196000000000e+09,4.200000000000000178e+00
1.733791259000000000e+09,3.299999999999999822e+00
1.733795579000000000e+09,3.200000000000000178e+00
1.733810138000000000e+09,3.930000000000000160e+00
1.733826357000000000e+09,3.649999999999999911e+00
1.733826462000000000e+09,3.490000000000000213e+00
1.733835667000000000e+09,4.169999999999999929e+00
1.733837192000000000e+09,3.200000000000000178e+00
1.733839637000000000e+09,3.000000000000000000e+00
1.733867444000000000e+09,3.240000000000000213e+00
1.733877046000000000e+09,3.000000000000000000e+00
1.733890859000000000e+09,3.410000000000000142e+00
1.733892040000000000e+09,3.459999999999999964e+00
1.733896152000000000e+09,3.399999999999999911e+00
1.733972235000000000e+09,3.200000000000000178e+00
1.733973893000000000e+09,3.330000000000000071e+00
1.733999488000000000e+09,3.040000000000000036e+00
1.734012136000000000e+09,3.109999999999999876e+00
1.734015015000000000e+09,3.750000000000000000e+00
1.734021252000000000e+09,3.200000000000000178e+00
1.734026092000000000e+09,3.200000000000000178e+00
1.734051288000000000e+09,3.299999999999999822e+00
1.734065137000000000e+09,3.100000000000000089e+00
1.734065155000000000e+09,3.299999999999999822e+00
1.734065641000000000e+09,3.500000000000000000e+00
1.734065847000000000e+09,3.689999999999999947e+00
1.734104016000000000e+09,3.299999999999999822e+00
1.734145971000000000e+09,3.319999999999999840e+00
1.734170898000000000e+09,3.029999999999999805e+00
1.734180155000000000e+09,3.859999999999999876e+00
1.734200053000000000e+09,3.399999999999999911e+00
1.734229433000000000e+09,3.600000000000000089e+00
1.734247319000000000e+09,5.250000000000000000e+00
1.734250277000000000e+09,3.029999999999999805e+00
1.734260642000000000e+09,3.279999999999999805e+00
1.734273883000000000e+09,3.339999999999999858e+00
1.734281756000000000e+09,3.680000000000000160e+00
1.734331697000000000e+09,3.200000000000000178e+00
1.734332731000000000e+09,3.089999999999999858e+00
1.734335136000000000e+09,3.120000000000000107e+00
1.734364638000000000e+09,3.200000000000000178e+00
1.734388732000000000e+09,3.200000000000000178e+00
1.734388927000000000e+09,3.000000000000000000e+00
1.734397509000000000e+09,4.400000000000000355e+00
1.734397694000000000e+09,4.049999999999999822e+00
1.734397757000000000e+09,3.319999999999999840e+00
1.734398896000000000e+09,3.770000000000000018e+00
1.734403195000000000e+09,3.359999999999999876e+00
1.734493964000000000e+09,3.720000000000000195e+00
1.734533101000000000e+09,3.700000000000000178e+00
1.734562807000000000e+09,3.000000000000000000e+00
1.734586299000000000e+09,3.000000000000000000e+00
1.734593868000000000e+09,3.299999999999999822e+00
1.734677428000000000e+09,3.189999999999999947e+00
1.734696516000000000e+09,4.000000000000000000e+00
1.734728277000000000e+09,3.200000000000000178e+00
1.734736736000000000e+09,3.250000000000000000e+00
1.734737512000000000e+09,3.390000000000000124e+00
1.734744455000000000e+09,4.200000000000000178e+00
1.734792216000000000e+09,3.000000000000000000e+00
1.734831884000000000e+09,3.560000000000000053e+00
1.734846838000000000e+09,3.009999999999999787e+00
1.734866461000000000e+09,3.500000000000000000e+00
1.734880893000000000e+09,3.109999999999999876e+00
1.734894229000000000e+09,3.549999999999999822e+00
1.734901266000000000e+09,3.299999999999999822e+00
1.734907919000000000e+09,3.000000000000000000e+00
1.734999658000000000e+09,3.359999999999999876e+00
1.735013078000000000e+09,3.149999999999999911e+00
1.735030157000000000e+09,3.140000000000000124e+00
1.735058817000000000e+09,3.299999999999999822e+00
1.735127279000000000e+09,3.899999999999999911e+00
1.735176858000000000e+09,3.310000000000000053e+00
1.735257466000000000e+09,3.029999999999999805e+00
1.735294102000000000e+09,3.439999999999999947e+00
1.735308209000000000e+09,3.180000000000000160e+00
1.735328373000000000e+09,3.870000000000000107e+00
1.735329529000000000e+09,3.069999999999999840e+00
1.735381880000000000e+09,3.229999999999999982e+00
1.735415542000000000e+09,3.000000000000000000e+00
1.735415691000000000e+09,3.209999999999999964e+00
1.735431670000000000e+09,3.580000000000000071e+00
1.735472189000000000e+09,4.000000000000000000e+00
1.735506367000000000e+09,3.100000000000000089e+00
1.735513732000000000e+09,3.100000000000000089e+00
1.735524560000000000e+09,3.209999999999999964e+00
1.735536424000000000e+09,3.399999999999999911e+00
1.735582191000000000e+09,3.100000000000000089e+00
1.735591223000000000e+09,3.200000000000000178e+00
1.735593863000000000e+09,3.000000000000000000e+00
1.735673131000000000e+09,3.000000000000000000e+00
1.735704188000000000e+09,3.000000000000000000e+00
1.735705358000000000e+09,3.200000000000000178e+00
1.735739039000000000e+09,3.899999999999999911e+00
1.735745746000000000e+09,3.100000000000000089e+00
1.735747806000000000e+09,3.000000000000000000e+00
1.735765074000000000e+09,3.000000000000000000e+00
1.735765620000000000e+09,3.000000000000000000e+00
1.735785244000000000e+09,4.650000000000000355e+00
1.735790753000000000e+09,3.100000000000000089e+00
1.735913008000000000e+09,3.319999999999999840e+00
1.735923395000000000e+09,3.149999999999999911e+00
1.736024451000000000e+09,3.500000000000000000e+00
1.736063683000000000e+09,3.600000000000000089e+00
1.736133898000000000e+09,4.700000000000000178e+00
1.736156680000000000e+09,3.129999999999999893e+00
1.736171392000000000e+09,3.100000000000000089e+00
1.736294784000000000e+09,3.040000000000000036e+00
1.736324419000000000e+09,3.250000000000000000e+00
1.736394737000000000e+09,4.200000000000000178e+00
1.736403423000000000e+09,3.589999999999999858e+00
1.736450592000000000e+09,3.080000000000000071e+00
1.736521323000000000e+09,3.490000000000000213e+00
1.736532257000000000e+09,3.100000000000000089e+00
1.736626121000000000e+09,3.100000000000000089e+00
1.736670769000000000e+09,6.200000000000000178e+00
1.736673505000000000e+09,4.799999999999999822e+00
1.736678790000000000e+09,4.900000000000000355e+00
1.736679218000000000e+09,4.400000000000000355e+00
1.736700561000000000e+09,3.540000000000000036e+00
1.736744762000000000e+09,3.100000000000000089e+00
1.736837583000000000e+09,3.200000000000000178e+00
1.736894362000000000e+09,3.500000000000000000e+00
1.736949838000000000e+09,3.020000000000000018e+00
1.737077835000000000e+09,3.200000000000000178e+00
1.737143999000000000e+09,3.299999999999999822e+00
1.737152923000000000e+09,3.200000000000000178e+00
1.737157013000000000e+09,3.399999999999999911e+00
1.737176075000000000e+09,3.160000000000000142e+00
1.737195606000000000e+09,3.700000000000000178e+00
1.737261153000000000e+09,4.299999999999999822e+00
1.737278301000000000e+09,3.009999999999999787e+00
1.737290214000000000e+09,3.859999999999999876e+00
1.737371888000000000e+09,3.000000000000000000e+00
1.737404981000000000e+09,3.209999999999999964e+00
1.737408914000000000e+09,3.509999999999999787e+00
1.737456287000000000e+09,3.459999999999999964e+00
1.737466817000000000e+09,5.299999999999999822e+00
1.737475505000000000e+09,4.200000000000000178e+00
1.737492896000000000e+09,3.500000000000000000e+00
1.737610076000000000e+09,3.459999999999999964e+00
1.737642349000000000e+09,3.049999999999999822e+00
1.737655727000000000e+09,4.370000000000000107e+00
1.737662521000000000e+09,3.200000000000000178e+00
1.737783401000000000e+09,4.700000000000000178e+00
1.737819849000000000e+09,3.000000000000000000e+00
1.737900181000000000e+09,4.129999999999999893e+00
1.737903392000000000e+09,3.020000000000000018e+00
1.737911226000000000e+09,3.000000000000000000e+00
1.737995534000000000e+09,4.200000000000000178e+00
1.738044511000000000e+09,3.000000000000000000e+00
1.738070712000000000e+09,3.000000000000000000e+00
1.738112387000000000e+09,3.740000000000000213e+00
1.738145595000000000e+09,3.100000000000000089e+00
1.738158815000000000e+09,4.299999999999999822e+00
1.738160769000000000e+09,3.200000000000000178e+00
1.738179948000000000e+09,3.000000000000000000e+00
1.738184640000000000e+09,3.500000000000000000e+00
1.738281781000000000e+09,3.410000000000000142e+00
1.738282135000000000e+09,3.390000000000000124e+00
1.738309653000000000e+09,3.399999999999999911e+00
1.738333259000000000e+09,4.099999999999999645e+00
1.738368062000000000e+09,3.399999999999999911e+00
1.738443779000000000e+09,3.299999999999999822e+00
1.738450472000000000e+09,3.200000000000000178e+00
1.738490362000000000e+09,3.350000000000000089e+00
1.738559014000000000e+09,3.000000000000000000e+00
1.738630502000000000e+09,3.439999999999999947e+00
1.738648900000000000e+09,3.120000000000000107e+00
1.738659388000000000e+09,4.200000000000000178e+00
1.738699851000000000e+09,3.200000000000000178e+00
1.738738180000000000e+09,3.000000000000000000e+00
1.738781950000000000e+09,3.100000000000000089e+00
1.738789253000000000e+09,3.600000000000000089e+00
1.738843548000000000e+09,4.599999999999999645e+00
1.738863445000000000e+09,3.000000000000000000e+00
1.738872665000000000e+09,3.000000000000000000e+00
1.738926193000000000e+09,3.430000000000000160e+00
1.738960552000000000e+09,3.339999999999999858e+00
1.738963238000000000e+09,4.000000000000000000e+00
1.738969082000000000e+09,3.500000000000000000e+00
1.739097111000000000e+09,3.319999999999999840e+00
1.739111966000000000e+09,3.000000000000000000e+00
1.739154335000000000e+09,3.000000000000000000e+00
1.739209495000000000e+09,3.589999999999999858e+00
1.739226184000000000e+09,3.270000000000000018e+00
1.739253534000000000e+09,3.390000000000000124e+00
1.739253830000000000e+09,3.299999999999999822e+00
1.739261596000000000e+09,4.099999999999999645e+00
1.739304404000000000e+09,3.500000000000000000e+00
1.739334760000000000e+09,4.459999999999999964e+00
1.739425227000000000e+09,3.200000000000000178e+00
1.739425790000000000e+09,3.100000000000000089e+00
1.739430395000000000e+09,3.339999999999999858e+00
1.739440289000000000e+09,3.069999999999999840e+00
1.739476333000000000e+09,3.319999999999999840e+00
1.739476454000000000e+09,3.089999999999999858e+00
1.739483956000000000e+09,3.569999999999999840e+00
1.739492224000000000e+09,4.250000000000000000e+00
1.739512758000000000e+09,3.680000000000000160e+00
1.739556289000000000e+09,3.399999999999999911e+00
1.739597001000000000e+09,5.000000000000000000e+00
1.739597128000000000e+09,3.799999999999999822e+00
1.739605445000000000e+09,3.700000000000000178e+00
1.739629812000000000e+09,3.729999999999999982e+00
1.739632739000000000e+09,3.750000000000000000e+00
1.739646553000000000e+09,3.000000000000000000e+00
1.739650116000000000e+09,3.000000000000000000e+00
1.739657818000000000e+09,3.140000000000000124e+00
1.739857816000000000e+09,3.149999999999999911e+00
1.739864985000000000e+09,3.060000000000000053e+00
1.739869088000000000e+09,3.399999999999999911e+00
1.739880988000000000e+09,4.700000000000000178e+00
1.739883403000000000e+09,3.029999999999999805e+00
1.739901247000000000e+09,3.040000000000000036e+00
1.739957103000000000e+09,3.000000000000000000e+00
1.740002794000000000e+09,3.299999999999999822e+00
1.740052357000000000e+09,3.200000000000000178e+00
1.740062892000000000e+09,3.250000000000000000e+00
1.740072111000000000e+09,3.000000000000000000e+00
1.740131144000000000e+09,3.600000000000000089e+00
1.740133797000000000e+09,3.060000000000000053e+00
1.740137789000000000e+09,3.609999999999999876e+00
1.740153312000000000e+09,3.020000000000000018e+00
1.740173192000000000e+09,4.799999999999999822e+00
1.740201697000000000e+09,3.129999999999999893e+00
1.740206411000000000e+09,3.209999999999999964e+00
1.740216326000000000e+09,3.009999999999999787e+00
1.740220285000000000e+09,3.879999999999999893e+00
1.740224729000000000e+09,3.410000000000000142e+00
1.740264372000000000e+09,3.299999999999999822e+00
1.740310641000000000e+09,3.100000000000000089e+00
1.740424343000000000e+09,3.399999999999999911e+00
1.740433456000000000e+09,3.000000000000000000e+00
1.740461848000000000e+09,5.200000000000000178e+00
1.740463818000000000e+09,3.250000000000000000e+00
1.740514940000000000e+09,3.299999999999999822e+00
1.740517338000000000e+09,3.399999999999999911e+00
1.740548784000000000e+09,3.319999999999999840e+00
1.740576581000000000e+09,3.160000000000000142e+00
1.740612684000000000e+09,3.819999999999999840e+00
1.740634281000000000e+09,3.399999999999999911e+00
1.740686866000000000e+09,3.250000000000000000e+00
1.740771111000000000e+09,3.000000000000000000e+00
1.740771204000000000e+09,4.799999999999999822e+00
1.740773600000000000e+09,3.200000000000000178e+00
1.740827359000000000e+09,3.399999999999999911e+00
1.740869119000000000e+09,3.450000000000000178e+00
1.740892580000000000e+09,3.240000000000000213e+00
1.740919670000000000e+09,3.069999999999999840e+00
1.740932372000000000e+09,3.209999999999999964e+00
1.740934551000000000e+09,3.200000000000000178e+00
1.740942004000000000e+09,3.200000000000000178e+00
1.740954738000000000e+09,4.200000000000000178e+00
1.740982425000000000e+09,3.799999999999999822e+00
1.741006957000000000e+09,4.500000000000000000e+00
1.741114384000000000e+09,3.200000000000000178e+00
1.741152563000000000e+09,3.200000000000000178e+00
1.741172581000000000e+09,3.290000000000000036e+00
1.741220304000000000e+09,3.890000000000000124e+00
1.741229167000000000e+09,3.200000000000000178e+00
1.741303598000000000e+09,3.100000000000000089e+00
1.741381336000000000e+09,3.299999999999999822e+00
1.741434939000000000e+09,4.299999999999999822e+00
1.741447180000000000e+09,3.399999999999999911e+00
1.741490065000000000e+09,3.600000000000000089e+00
1.741550600000000000e+09,4.059999999999999609e+00
1.741568085000000000e+09,3.580000000000000071e+00
1.741598584000000000e+09,3.200000000000000178e+00
1.741682751000000000e+09,3.399999999999999911e+00
1.741712954000000000e+09,3.100000000000000089e+00
1.741757690000000000e+09,3.200000000000000178e+00
1.741809890000000000e+09,3.000000000000000000e+00
1.741894869000000000e+09,3.330000000000000071e+00
1.741895829000000000e+09,3.399999999999999911e+00
1.742092933000000000e+09,3.080000000000000071e+00
1.742126506000000000e+09,3.089999999999999858e+00
1.742153132000000000e+09,3.299999999999999822e+00
1.742177624000000000e+09,4.179999999999999716e+00
1.742181441000000000e+09,3.870000000000000107e+00
1.742197227000000000e+09,5.099999999999999645e+00
1.742199146000000000e+09,4.099999999999999645e+00
1.742205024000000000e+09,5.500000000000000000e+00
1.742265993000000000e+09,3.859999999999999876e+00
1.742278250000000000e+09,3.229999999999999982e+00
1.742321950000000000e+09,3.000000000000000000e+00
1.742326948000000000e+09,3.200000000000000178e+00
1.742356605000000000e+09,3.660000000000000142e+00
1.742431381000000000e+09,3.000000000000000000e+00
1.742444275000000000e+09,3.500000000000000000e+00
1.742446143000000000e+09,3.299999999999999822e+00
1.742459945000000000e+09,3.719442084635260048e+00
1.742501350000000000e+09,3.399999999999999911e+00
1.742584595000000000e+09,3.299999999999999822e+00
1.742657481000000000e+09,3.299999999999999822e+00
1.742659639000000000e+09,3.100000000000000089e+00
1.742671347000000000e+09,3.000000000000000000e+00
1.742731486000000000e+09,3.000000000000000000e+00
1.742941444000000000e+09,3.399999999999999911e+00
1.743008350000000000e+09,3.299999999999999822e+00
1.743063458000000000e+09,3.299999999999999822e+00
1.743082244000000000e+09,3.330000000000000071e+00
1.743115356000000000e+09,4.400000000000000355e+00
1.743120795000000000e+09,3.600000000000000089e+00
1.743132881000000000e+09,4.200000000000000178e+00
1.743216235000000000e+09,3.700000000000000178e+00
1.743223607000000000e+09,3.600000000000000089e+00
1.743312809000000000e+09,3.399999999999999911e+00
1.743330925000000000e+09,3.089999999999999858e+00
1.743362119000000000e+09,3.200000000000000178e+00
1.743391678000000000e+09,3.379999999999999893e+00
1.743422614000000000e+09,3.399999999999999911e+00
1.743438494000000000e+09,4.000000000000000000e+00
1.743527831000000000e+09,3.000000000000000000e+00
1.743548770000000000e+09,3.500000000000000000e+00
1.743552109000000000e+09,3.299999999999999822e+00
1.743678472000000000e+09,3.200000000000000178e+00
1.743685122000000000e+09,3.399999999999999911e+00
1.743716828000000000e+09,3.600000000000000089e+00
1.743718230000000000e+09,3.299999999999999822e+00
1.743740622000000000e+09,3.000000000000000000e+00
1.743748308000000000e+09,3.930000000000000160e+00
1.743793728000000000e+09,3.000000000000000000e+00
1.743796612000000000e+09,3.299999999999999822e+00
1.743816147000000000e+09,3.100000000000000089e+00
1.743880897000000000e+09,3.200000000000000178e+00
1.743909288000000000e+09,3.200000000000000178e+00
1.743919878000000000e+09,3.169999999999999929e+00
1.743931352000000000e+09,3.299999999999999822e+00
1.743952534000000000e+09,3.689999999999999947e+00
1.744002139000000000e+09,3.100000000000000089e+00
1.744022324000000000e+09,3.500000000000000000e+00
1.744049068000000000e+09,3.299999999999999822e+00
1.744249394000000000e+09,3.470000000000000195e+00
1.744289367000000000e+09,3.140000000000000124e+00
1.744292299000000000e+09,3.240000000000000213e+00
1.744315550000000000e+09,3.299999999999999822e+00
1.744322631000000000e+09,3.100000000000000089e+00
1.744339937000000000e+09,3.250000000000000000e+00
1.744394175000000000e+09,3.100000000000000089e+00
1.744401261000000000e+09,3.200000000000000178e+00
1.744404922000000000e+09,3.299999999999999822e+00
1.744460353000000000e+09,3.500000000000000000e+00
1.744503133000000000e+09,3.100000000000000089e+00
1.744508818000000000e+09,3.129999999999999893e+00
1.744542063000000000e+09,3.200000000000000178e+00
1.744584856000000000e+09,3.310000000000000053e+00
1.744650508000000000e+09,5.209999999999999964e+00
1.744650750000000000e+09,3.540000000000000036e+00
1.744655022000000000e+09,3.950000000000000178e+00
1.744661077000000000e+09,3.299999999999999822e+00
1.744782749000000000e+09,4.500000000000000000e+00
1.744786847000000000e+09,4.000000000000000000e+00
1.744813423000000000e+09,3.050000000000000266e+00
1.744815897000000000e+09,3.640000000000000124e+00
1.744818242000000000e+09,3.040000000000000036e+00
1.744823016000000000e+09,3.220000000000000195e+00
1.744829961000000000e+09,3.649999999999999911e+00
1.744952834000000000e+09,3.899999999999999911e+00
1.744957989000000000e+09,4.299999999999999822e+00
1.744981262000000000e+09,3.299999999999999822e+00
1.745007373000000000e+09,3.200000000000000178e+00
1.745048647000000000e+09,3.370000000000000107e+00
1.745068368000000000e+09,3.100000000000000089e+00
1.745136630000000000e+09,3.229999999999999982e+00
1.745165894000000000e+09,3.100000000000000089e+00
1.745175703000000000e+09,3.000000000000000000e+00
1.745354985000000000e+09,3.000000000000000000e+00
1.745431113000000000e+09,3.459999999999999964e+00
1.745441434000000000e+09,3.100000000000000089e+00
1.745445540000000000e+09,3.000000000000000000e+00
1.745466106000000000e+09,4.219999999999999751e+00
1.745569083000000000e+09,3.100000000000000089e+00
1.745585028000000000e+09,3.299999999999999822e+00
1.745611246000000000e+09,3.200000000000000178e+00
1.745614791000000000e+09,3.700000000000000178e+00
1.745686390000000000e+09,3.100000000000000089e+00
1.745687532000000000e+09,3.299999999999999822e+00
1.745735556000000000e+09,3.029999999999999805e+00
1.745788701000000000e+09,3.049999999999999822e+00
1.745822804000000000e+09,3.339999999999999858e+00
1.745870493000000000e+09,3.299999999999999822e+00
1.745931894000000000e+09,3.100000000000000089e+00
1.745956685000000000e+09,3.100000000000000089e+00
1.746004421000000000e+09,3.980167048651220174e+00
1.746041380000000000e+09,3.200000000000000178e+00
1.746043456000000000e+09,3.200000000000000178e+00
1.746075190000000000e+09,3.500000000000000000e+00
1.746079878000000000e+09,3.939999999999999947e+00
1.746094317000000000e+09,3.259999999999999787e+00
1.746108773000000000e+09,3.399999999999999911e+00
1.746125381000000000e+09,3.000000000000000000e+00
1.746128271000000000e+09,3.200000000000000178e+00
1.746134442000000000e+09,3.600000000000000089e+00
1.746176330000000000e+09,3.600000000000000089e+00
1.746232518000000000e+09,3.700000000000000178e+00
1.746243296000000000e+09,3.399999999999999911e+00
1.746323225000000000e+09,5.400000000000000355e+00
1.746354296000000000e+09,3.439999999999999947e+00
1.746438151000000000e+09,3.600000000000000089e+00
1.746475230000000000e+09,3.200000000000000178e+00
1.746489760000000000e+09,3.600000000000000089e+00
1.746594444000000000e+09,3.299999999999999822e+00
1.746624236000000000e+09,3.000000000000000000e+00
1.746635610000000000e+09,3.009999999999999787e+00
1.746651049000000000e+09,3.859999999999999876e+00
1.746654123000000000e+09,3.899999999999999911e+00
1.746664624000000000e+09,3.000000000000000000e+00
1.746728650000000000e+09,3.299999999999999822e+00
1.746732530000000000e+09,3.399999999999999911e+00
1.746732892000000000e+09,3.200000000000000178e+00
1.746734408000000000e+09,3.200000000000000178e+00
1.746749961000000000e+09,3.399999999999999911e+00
1.746766416000000000e+09,3.540000000000000036e+00
1.746896501000000000e+09,3.200000000000000178e+00
1.747080283000000000e+09,3.200000000000000178e+00
1.747160412000000000e+09,3.299999999999999822e+00
1.747166751000000000e+09,3.000000000000000000e+00
1.747168984000000000e+09,5.900000000000000355e+00
1.747224081000000000e+09,3.000000000000000000e+00
1.747224129000000000e+09,3.000000000000000000e+00
1.747226118000000000e+09,3.899999999999999911e+00
1.747274225000000000e+09,3.299999999999999822e+00
1.747280718000000000e+09,3.000000000000000000e+00
1.747290147000000000e+09,3.140000000000000124e+00
1.747292794000000000e+09,3.799999999999999822e+00
1.747292894000000000e+09,3.500000000000000000e+00
1.747295799000000000e+09,3.399999999999999911e+00
1.747312172000000000e+09,3.100000000000000089e+00
1.747340166000000000e+09,3.100000000000000089e+00
1.747362823000000000e+09,3.100000000000000089e+00
1.747407170000000000e+09,4.299999999999999822e+00
1.747408377000000000e+09,3.000000000000000000e+00
1.747408757000000000e+09,3.200000000000000178e+00
1.747456463000000000e+09,3.200000000000000178e+00
1.747461078000000000e+09,3.500000000000000000e+00
1.747461288000000000e+09,3.799999999999999822e+00
1.747512071000000000e+09,3.299999999999999822e+00
1.747516720000000000e+09,3.000000000000000000e+00
1.747681759000000000e+09,3.759999999999999787e+00
1.747760290000000000e+09,3.200000000000000178e+00
1.747856315000000000e+09,3.200000000000000178e+00
1.747886619000000000e+09,3.000000000000000000e+00
1.747890691000000000e+09,4.200000000000000178e+00
1.747896690000000000e+09,4.799999999999999822e+00
1.748005695000000000e+09,3.799999999999999822e+00
1.748036500000000000e+09,3.200000000000000178e+00
1.748058579000000000e+09,3.200000000000000178e+00
1.748090109000000000e+09,3.049999999999999822e+00
1.748166996000000000e+09,4.099999999999999645e+00
1.748210737000000000e+09,3.299999999999999822e+00
1.748247441000000000e+09,3.779999999999999805e+00
1.748247477000000000e+09,4.629999999999999893e+00
1.748248693000000000e+09,3.080000000000000071e+00
1.748255544000000000e+09,3.299999999999999822e+00
1.748258057000000000e+09,3.000000000000000000e+00
1.748329236000000000e+09,3.000000000000000000e+00
1.748347887000000000e+09,4.200000000000000178e+00
1.748349651000000000e+09,3.399999999999999911e+00
1.748383151000000000e+09,5.799999999999999822e+00
1.748395837000000000e+09,5.799999999999999822e+00
1.748398995000000000e+09,4.299999999999999822e+00
1.748422899000000000e+09,5.400000000000000355e+00
1.748424080000000000e+09,4.099999999999999645e+00
1.748441792000000000e+09,4.099999999999999645e+00
1.748449884000000000e+09,3.250000000000000000e+00
1.748549460000000000e+09,3.200000000000000178e+00
1.748621817000000000e+09,3.100000000000000089e+00
1.748628180000000000e+09,3.500000000000000000e+00
1.748632302000000000e+09,3.060000000000000053e+00
1.748664775000000000e+09,3.000000000000000000e+00
1.748687212000000000e+09,3.299999999999999822e+00
1.748713233000000000e+09,3.399999999999999911e+00
1.748714581000000000e+09,3.200000000000000178e+00
1.748720414000000000e+09,3.200000000000000178e+00
1.748723631000000000e+09,3.000000000000000000e+00
1.748727086000000000e+09,3.200000000000000178e+00
1.748770036000000000e+09,3.299999999999999822e+00
1.748770126000000000e+09,3.600000000000000089e+00
1.748810359000000000e+09,3.399999999999999911e+00
1.748810937000000000e+09,3.000000000000000000e+00
1.748815024000000000e+09,3.100000000000000089e+00
1.748825918000000000e+09,3.100000000000000089e+00
1.748865382000000000e+09,3.200000000000000178e+00
1.748866335000000000e+09,3.200000000000000178e+00
1.748867291000000000e+09,3.100000000000000089e+00
1.748897378000000000e+09,3.000000000000000000e+00
1.748917427000000000e+09,3.600000000000000089e+00
1.748917598000000000e+09,3.600000000000000089e+00
1.748923736000000000e+09,3.100000000000000089e+00
1.748925539000000000e+09,3.700000000000000178e+00
1.748927202000000000e+09,3.000000000000000000e+00
1.748927546000000000e+09,3.399999999999999911e+00
1.748929235000000000e+09,3.299999999999999822e+00
1.748936081000000000e+09,4.000000000000000000e+00
1.748951872000000000e+09,3.500000000000000000e+00
1.748951974000000000e+09,4.000000000000000000e+00
1.748955971000000000e+09,3.899999999999999911e+00
1.748970415000000000e+09,3.500000000000000000e+00
1.749050990000000000e+09,3.200000000000000178e+00
1.749055727000000000e+09,3.399999999999999911e+00
1.749065228000000000e+09,3.189999999999999947e+00
1.749077901000000000e+09,3.899999999999999911e+00
1.749093981000000000e+09,4.900000000000000355e+00
1.749119509000000000e+09,3.649999999999999911e+00
1.749125531000000000e+09,3.100000000000000089e+00
1.749131577000000000e+09,3.299999999999999822e+00
1.749177309000000000e+09,3.299999999999999822e+00
1.749177365000000000e+09,3.600000000000000089e+00
1.749189620000000000e+09,4.000000000000000000e+00
1.749191867000000000e+09,4.000000000000000000e+00
1.749194172000000000e+09,4.000000000000000000e+00
1.749221205000000000e+09,3.000000000000000000e+00
1.749239025000000000e+09,3.000000000000000000e+00
1.749240045000000000e+09,3.899999999999999911e+00
1.749244321000000000e+09,3.000000000000000000e+00
1.749245056000000000e+09,3.200000000000000178e+00
1.749247499000000000e+09,3.000000000000000000e+00
1.749274687000000000e+09,3.299999999999999822e+00
1.749294159000000000e+09,3.299999999999999822e+00
1.749343453000000000e+09,3.100000000000000089e+00
1.749347946000000000e+09,3.500000000000000000e+00
1.749402345000000000e+09,4.299999999999999822e+00
1.749403503000000000e+09,3.200000000000000178e+00
1.749443411000000000e+09,3.240000000000000213e+00
1.749455878000000000e+09,3.399999999999999911e+00
1.749492092000000000e+09,3.000000000000000000e+00
1.749535363000000000e+09,3.700000000000000178e+00
1.749537402000000000e+09,3.100000000000000089e+00
1.749575510000000000e+09,3.500000000000000000e+00
1.749575794000000000e+09,3.399999999999999911e+00
1.749582947000000000e+09,3.250000000000000000e+00
1.749672208000000000e+09,3.299999999999999822e+00
1.749690291000000000e+09,4.400000000000000355e+00
1.749761610000000000e+09,3.700000000000000178e+00
1.749762872000000000e+09,3.299999999999999822e+00
1.749800687000000000e+09,4.080000000000000071e+00
1.749838575000000000e+09,3.120000000000000107e+00
1.749872862000000000e+09,3.000000000000000000e+00
1.749875004000000000e+09,3.299999999999999822e+00
1.749875781000000000e+09,3.500000000000000000e+00
1.749875997000000000e+09,3.500000000000000000e+00
1.749988898000000000e+09,3.089999999999999858e+00
1.750015273000000000e+09,3.209999999999999964e+00
1.750016143000000000e+09,3.200000000000000178e+00
1.750044395000000000e+09,3.500000000000000000e+00
1.750065794000000000e+09,3.000000000000000000e+00
1.750151393000000000e+09,3.200000000000000178e+00
1.750186319000000000e+09,3.100000000000000089e+00
1.750219094000000000e+09,3.000000000000000000e+00
1.750247818000000000e+09,3.399999999999999911e+00
1.750265517000000000e+09,3.000000000000000000e+00
1.750287384000000000e+09,3.350000000000000089e+00
1.750405784000000000e+09,3.049999999999999822e+00
1.750501212000000000e+09,3.100000000000000089e+00
1.750516209000000000e+09,3.200000000000000178e+00
1.750552938000000000e+09,3.000000000000000000e+00
1.750611004000000000e+09,3.149999999999999911e+00
1.750630466000000000e+09,3.350000000000000089e+00
1.750643718000000000e+09,3.399999999999999911e+00
1.750723964000000000e+09,3.000000000000000000e+00
1.750807269000000000e+09,3.000000000000000000e+00
1.750878711000000000e+09,3.000000000000000000e+00
1.750879082000000000e+09,3.000000000000000000e+00
1.750929080000000000e+09,3.000000000000000000e+00
1.750940677000000000e+09,4.400000000000000355e+00
1.750986278000000000e+09,4.099999999999999645e+00
1.750991555000000000e+09,3.399999999999999911e+00
1.751021831000000000e+09,3.600000000000000089e+00
1.751104958000000000e+09,4.000000000000000000e+00
1.751109626000000000e+09,4.099999999999999645e+00
1.751127586000000000e+09,3.399999999999999911e+00
